time,r11i1p1f1,r10i1p2f1,r11i1p2f1,r13i1p1f1,r13i1p2f1,r14i1p1f1,r10i1p1f1,r12i1p1f1,r12i1p2f1,r25i1p2f1,r9i1p2f1,r8i1p2f1,r9i1p1f1,r4i1p1f1,r4i1p2f1,r5i1p2f1,r6i1p1f1,r7i1p1f1,r7i1p2f1,r8i1p1f1,r5i1p1f1,r1i1p2f1,r19i1p1f1,r20i1p1f1,r21i1p1f1,r22i1p1f1,r20i1p2f1,r21i1p2f1,r1i1p1f1,r19i1p2f1,r24i1p1f1,r39i1p2f1,r3i1p1f1,r38i1p2f1,r24i1p2f1,r40i1p2f1,r3i1p2f1,r36i1p2f1,r37i1p2f1,r29i1p2f1,r27i1p2f1,r2i1p1f1,r25i1p1f1,r26i1p2f1,r22i1p2f1,r23i1p2f1,r23i1p1f1,r28i1p2f1,r18i1p1f1,r18i1p2f1,r17i1p1f1,r16i1p1f1,r15i1p2f1,r15i1p1f1,r14i1p2f1,r2i1p2f1,r35i1p2f1,r34i1p2f1,r30i1p2f1,r17i1p2f1,r16i1p2f1,r32i1p2f1,r31i1p2f1,r33i1p2f1,r6i1p2f1
2011-01-16 12:00:00,5.6982207,4.781143,5.2179747,5.9106355,5.7551837,5.2677298,5.381364,5.3914824,5.2067986,6.096401,5.379386,5.752438,5.2797503,5.6029024,4.6406007,5.9532533,5.280795,5.9882936,5.2642503,5.277697,5.798829,5.8070283,5.639158,4.8244104,5.574441,5.985258,6.1515512,5.691512,5.3182154,5.487161,5.1734114,5.0297565,6.1208344,4.8695817,5.4136996,5.680546,5.0735955,5.569912,6.325616,5.2171926,4.6426463,6.246296,5.207118,6.1305165,6.540866,5.552317,5.0088606,5.108594,6.2485466,5.960589,5.7299204,4.962203,4.8576555,6.021937,6.4550705,4.937374,4.929747,5.235862,5.559457,5.6194534,6.213555,5.6235285,4.7373643,6.012522,6.0538673
2011-02-15 00:00:00,4.770232,5.027678,4.9814987,6.2351804,4.7662225,6.6997705,6.124196,6.3803673,6.908952,5.5734725,5.637627,4.750886,4.4024744,5.4514756,5.077616,4.481473,4.938258,6.0383363,4.733492,5.7269077,6.1106257,4.929574,5.601287,6.799095,6.4815536,5.9339895,5.6140795,5.93022,5.947413,5.909518,4.3404603,5.079168,6.1189013,5.9440145,6.1976643,5.7813005,6.206161,5.334056,5.215785,6.0176816,4.5311213,6.3075724,5.3649426,5.5665636,6.016452,6.919159,6.1097155,5.3478804,6.2431307,5.109836,4.982397,5.0081253,4.996804,5.902442,5.9635262,5.5392847,5.284115,5.1537294,4.8147054,5.6255307,5.145851,6.561498,5.423087,5.9240313,6.0709343
2011-03-16 12:00:00,5.3311715,4.70733,4.8519707,5.8080826,6.5022764,5.5455775,5.1180477,5.2361603,5.549508,5.858593,5.398125,5.928585,5.026022,5.433339,5.752599,4.6837783,4.8254557,5.7223387,5.965794,4.8245225,4.7806654,5.0794053,6.086934,5.7124534,5.818784,5.0601125,4.771751,4.580915,4.4111915,6.9869637,4.8838644,5.7743897,5.9549093,5.585236,5.8110113,4.795314,5.1137457,5.319744,5.1131506,5.3407636,4.798121,6.7399673,5.5478373,6.309542,5.181376,6.6444373,6.055813,5.262721,5.106458,4.7671742,5.870542,4.902482,5.998681,5.672629,5.928952,5.5294046,5.0206456,5.7390146,4.56382,5.696824,4.502154,5.090089,5.309623,5.4356117,6.361698
2011-04-16 00:00:00,5.15001,6.1895714,4.619451,5.2287664,6.1089454,5.2048926,6.5523996,5.909556,4.800274,5.5713706,4.9241867,5.8683486,5.8456964,5.5599756,5.6222677,5.214123,5.079827,4.9289074,4.114463,5.2452536,4.693591,5.607909,5.9837074,4.5204225,4.9443965,5.164359,4.281742,5.610711,4.769432,5.887957,4.8978133,6.7506294,5.6129465,5.2900376,5.3495646,5.665016,5.949694,5.075239,5.73585,5.4195642,5.7587385,5.6640253,4.8307247,6.7882233,6.065104,5.3754096,5.637734,4.993676,3.9794555,4.1973147,5.126339,4.5918016,5.7680597,4.844724,4.5752993,5.9124975,4.8893986,5.238157,4.981759,4.859727,5.377847,5.012403,4.428054,5.1710677,5.9939346
2011-05-16 12:00:00,4.801711,5.6956763,4.420952,4.9526763,5.3752737,4.6723633,4.949616,4.701249,4.374846,4.540331,4.7385135,4.5118246,4.4702196,4.823006,5.228592,5.4821525,4.4832406,5.306075,4.6411886,4.83894,4.4505363,4.9566245,4.274374,5.0963697,3.9465575,4.916423,4.1392326,4.64985,4.6853304,4.644065,4.4728966,4.728934,4.986093,5.0664024,4.858162,4.2668533,5.525851,4.553951,4.476507,3.9317074,5.3432302,4.3462505,4.819247,5.3081946,5.2284427,5.417392,4.2410555,4.433898,4.6644993,4.0876474,4.612633,4.397667,5.3194604,4.0726495,5.4370494,4.837131,4.829695,4.6852064,4.24864,5.2363443,4.189996,4.6304026,4.5985384,4.7413054,5.00591
2011-06-16 00:00:00,4.070395,4.4694624,3.8289733,4.572065,4.1464133,4.018267,4.5496225,4.5033236,4.0716987,4.690753,3.9755,4.949684,4.0772834,4.5426836,4.506443,4.5564437,3.8803577,3.8125122,3.8376033,4.652259,4.4296556,4.658963,3.8214784,4.810749,3.896872,4.4412584,4.635213,4.5427637,4.6520157,4.011014,4.6394053,4.4632826,4.636109,4.1474695,4.5265427,4.0806017,4.3745775,4.204412,4.134837,3.916636,4.143264,3.6890686,3.7812088,4.7553024,4.4915557,4.127298,4.4423966,3.7567108,4.2140193,4.929228,4.136308,3.9578636,4.781805,4.4466805,5.028121,3.9516137,4.6339645,4.2896886,3.8943667,4.32471,4.3222823,4.9526296,4.2652564,4.9466033,4.525115
2011-07-16 12:00:00,4.5896378,4.6009912,4.02785,3.879704,4.5912757,5.0974717,4.845414,5.2567787,3.629074,4.1327157,4.019987,4.4507546,4.253978,4.6057334,4.0344005,4.7914114,4.5236807,3.9387772,3.9960582,4.1948285,4.8022165,4.63601,4.6894197,4.6360865,4.8563347,5.2082295,4.6376395,3.6623883,4.6126213,4.713299,3.911946,4.824382,4.3940496,4.001015,4.268531,4.6632543,4.2284994,4.4125853,5.171372,4.5647993,4.328544,4.411966,4.868933,4.7098475,4.3636637,4.11543,3.7167535,4.7032027,4.425176,4.9661436,3.9878724,4.3282137,4.48829,4.933507,4.5079193,4.024909,4.1873727,4.590828,4.003338,5.30499,4.2302046,4.4499054,3.8187346,4.7665687,5.050368
2011-08-16 12:00:00,5.3755317,4.3035254,4.776952,4.3888144,4.3414564,4.789563,4.8660154,5.253625,5.4425554,4.8458962,4.8816614,4.9698114,4.6330853,4.193848,5.3061013,4.7056437,4.6960573,4.6170764,4.401572,4.588483,5.124242,4.4573355,4.897109,4.795738,4.4754853,4.685691,4.361116,4.214213,5.057602,4.708522,4.7041426,5.0353174,4.370012,4.99373,4.7511854,4.4395113,4.4757257,4.885019,5.1967783,4.7313194,4.8308887,5.2664948,5.2108483,5.390316,4.925628,4.3100767,4.447467,5.1255198,5.5265465,4.2435493,3.94594,4.9909115,4.544271,4.951762,4.8076377,4.7542543,4.5112977,4.4459863,4.4989834,5.312192,4.5987797,4.6405687,4.610525,5.0422606,4.3714633
2011-09-16 00:00:00,6.0223317,5.3253508,5.60943,4.710246,5.414289,4.911116,4.9340205,5.686161,4.7330866,4.8731513,5.4694653,5.602208,5.2762513,5.0443063,4.7538953,5.359532,5.0370216,5.723515,5.122471,5.493828,5.2710066,4.9973865,4.8163753,4.8802004,5.397147,5.1936417,4.8443174,4.611956,5.0113945,5.4194756,5.3646383,5.2010155,5.702752,5.1557093,4.942325,4.93353,4.861727,4.496681,4.9691715,5.1580887,5.0135984,4.8690195,5.082192,5.167318,5.1214724,6.049319,4.8541384,5.4162416,4.8894386,5.6175585,4.82548,4.7487106,5.1037188,5.482747,5.611654,4.81362,4.605275,5.129213,5.1890335,4.916218,5.0695543,5.165698,4.924868,5.3013964,5.5322638
2011-10-16 12:00:00,5.3206377,5.659262,4.889577,5.8676744,5.309806,5.102904,5.914386,5.5249066,6.018947,5.341319,4.520639,5.5370417,5.139785,5.906758,5.2782135,5.4107656,5.433989,4.6724157,5.2180796,5.242422,5.62215,5.4937983,5.608157,5.542319,5.0215454,5.241786,5.201598,5.6462913,5.241378,5.1777105,5.8900213,5.2102814,5.7536798,4.9712286,4.9254026,5.5086718,5.7931514,5.8453126,5.0252824,5.382405,5.507615,5.8705506,5.406483,5.78514,4.7175765,5.3586707,5.705607,4.5961413,5.170069,5.6556616,5.493144,5.898278,5.4250593,5.483147,5.5556545,5.656644,5.219001,5.0513678,4.6725206,4.740129,4.647035,4.5505776,4.95638,5.141605,5.438657
2011-11-16 00:00:00,5.0362787,4.816171,5.08404,5.204483,5.9980893,5.600113,6.067314,4.541775,5.734642,5.732287,5.296784,4.903493,5.323805,6.317102,5.5090575,5.333312,5.2142,5.071779,4.9987884,4.934163,5.5883856,5.5118303,5.3279986,4.901488,5.083125,5.413216,5.562078,5.526203,5.3590035,5.905176,5.2013183,4.8167486,4.9473667,5.7238035,5.347187,5.198285,5.531167,5.6117563,5.088602,5.054986,5.702237,4.695186,5.488773,6.05486,4.514643,5.704708,5.8348026,4.445543,5.4131956,5.1289015,5.4964585,6.5226717,5.4826736,5.3120027,5.0796723,4.792262,5.7782364,4.5687184,5.3028946,4.8161,5.7899704,5.6580954,5.5607767,5.360006,4.760099
2011-12-16 12:00:00,4.794716,5.106566,5.072763,5.792127,6.2144594,4.9228487,5.971397,4.9530487,5.167634,5.646136,5.2435217,5.1933246,5.2299604,5.053691,5.4610143,5.2580366,5.6561866,5.822995,5.325738,5.6627016,5.5561094,5.1579733,5.059353,5.640293,4.8832564,5.5359907,5.0688753,5.234141,6.3199944,5.3016343,5.1871476,4.7141914,4.9737124,5.553325,5.62118,5.293569,5.0521936,5.341658,4.6654944,5.5256042,5.5815973,4.81495,5.338034,5.0342417,5.3268495,4.961212,5.304834,5.298282,5.8375525,4.8501635,5.1049247,5.0945787,5.159544,5.068758,4.9881425,5.2575808,5.7512794,4.869685,5.1345987,6.205001,5.7119007,5.112423,4.807063,4.9777803,6.600319
2012-01-16 12:00:00,5.1771803,5.281274,5.495561,4.698283,5.5071554,5.128516,5.679746,5.287539,5.7238503,5.820346,4.8187056,5.1956244,5.3067536,5.875384,5.571144,5.4744177,5.453866,5.563037,4.945211,5.514749,5.8807573,5.1312566,5.008932,7.043475,6.0476046,5.519104,4.9218187,6.885638,5.7179575,6.287042,6.2721763,5.757103,4.930955,5.4520597,6.039893,5.9394455,6.163436,5.469548,5.499942,4.4219255,5.767945,5.764187,5.8940716,4.992324,4.7956734,5.22335,4.835269,5.7395315,5.300917,4.682554,5.330323,5.174791,4.612797,5.642541,4.680796,5.409877,6.124933,5.5825944,5.1589932,5.1524773,5.5294046,5.8930664,5.6360145,5.901143,5.2090006
2012-02-15 00:00:00,5.518658,5.1040764,5.8533626,6.6092315,5.418222,5.990523,6.303196,5.483051,5.4975505,6.2134376,5.127631,5.0795646,5.40489,5.309253,5.5785933,5.5462093,5.645379,5.0847864,6.4081817,4.7502356,6.061843,5.148317,5.346075,5.6690383,6.01562,5.4893193,5.983569,5.502126,6.25031,5.4717607,6.135134,5.6400137,5.7485757,5.2010126,5.7509284,5.1033454,6.3204346,5.120373,5.7886553,6.551674,5.783374,5.7900643,5.5390763,6.7076826,5.1066294,5.1404095,5.5059032,5.107031,4.962262,6.1633844,4.9803047,6.1816115,5.1428537,4.6953764,5.290012,6.203542,5.4741488,5.141548,5.1798153,5.3779078,6.200158,5.752581,5.0285735,5.5434813,5.003425
2012-03-16 12:00:00,5.423726,5.947032,6.4387374,5.7892923,6.157121,5.0378256,5.416397,5.374879,4.503789,6.2026086,5.7099934,4.6782904,6.7727118,5.2547355,5.2435493,6.114287,4.7863264,5.828637,6.193866,5.86217,5.514502,5.1362205,5.3346696,6.232431,5.5723248,5.511206,5.2375236,5.316891,6.6606445,4.978559,6.322297,4.968115,5.635885,6.5582533,5.7712784,5.9686213,5.509246,5.08426,5.1692343,5.544843,4.943742,5.939624,5.5638833,6.08043,4.4454036,4.7133875,5.9767256,5.448806,5.5198426,5.7350264,6.346231,5.9075975,4.829831,5.3416047,5.7453413,5.421832,5.3874974,5.619426,6.4939194,5.608264,5.5144553,4.9320335,4.8606334,5.838736,5.150808
2012-04-16 00:00:00,5.1412444,5.4068394,5.8705688,5.449337,5.2311397,5.4256196,5.362686,4.8901796,4.908744,5.858224,4.6054587,5.12248,5.7203293,5.73062,5.161667,5.832692,4.944082,4.7670784,5.263025,5.0797257,4.757801,5.4867535,5.437722,6.355653,5.394258,5.407102,4.989244,5.246267,5.8633666,4.625657,4.7532682,4.335575,5.939615,6.316386,4.9149776,5.345296,5.7514186,5.0435014,5.5343237,5.835252,5.403409,5.342357,5.7784185,4.5175776,5.1392236,4.0360675,4.8764524,5.783698,5.516624,5.3304443,5.7426867,5.4397616,4.6684747,5.25121,5.175771,4.9405212,4.4420457,5.542642,5.0254493,5.3982925,5.419052,4.4867234,4.4743204,5.3592424,4.650228
2012-05-16 12:00:00,4.614241,4.2833204,4.9484406,5.4249916,4.6511245,4.815286,4.9878206,4.960498,5.0527773,4.5307918,4.915404,4.306025,4.794854,5.0744944,4.975774,4.5807,4.327315,5.6758003,4.3564467,5.7883286,3.6857147,4.656171,4.9687576,5.3379393,4.37048,6.014161,5.3236494,5.033414,5.2387195,4.4722795,4.8416586,4.472631,4.2834244,5.314735,4.2850776,4.518852,4.9294753,4.22183,4.7275,4.4310274,5.169325,4.1911216,4.7380238,5.0925264,4.6253233,4.289384,4.232621,4.978524,4.5610743,4.870762,4.6477714,4.661486,4.314335,4.540477,4.7215066,4.612045,4.356171,4.2946067,4.87646,4.9470367,5.554435,4.1369987,4.7997565,4.269597,4.4240637
2012-06-16 00:00:00,4.533412,4.2260118,4.929972,4.680777,4.2615814,4.2424994,4.250202,5.0502214,4.296766,4.1056437,4.4557304,4.4123125,4.1453495,4.063932,4.3856187,3.6955123,3.7347724,4.0400314,4.7040796,4.196269,4.480771,4.5171776,5.0893903,4.571107,4.0556574,5.2328334,3.819039,4.1999807,4.481141,4.058478,4.1285367,4.0222945,4.267933,3.6271968,4.4215484,4.0132875,3.8838646,4.548317,4.20239,4.532141,4.7257657,4.926578,4.457515,4.7927413,4.3370376,4.013185,4.5096617,4.3949676,4.345469,4.1207056,4.0758123,4.672465,4.5498247,4.283177,4.216311,4.1473694,4.081324,3.8494334,4.2923408,4.6868405,4.4485617,4.1674094,4.083888,4.2868266,4.4670424
2012-07-16 12:00:00,4.260905,4.57081,4.6859446,4.574513,4.881528,4.533377,4.6603327,3.787363,3.7927017,4.377553,3.9489396,4.9000406,4.7615767,4.8657045,4.639476,4.8867555,4.2706103,4.419166,4.1894846,4.3656464,4.1918106,4.8616524,4.08384,3.789517,4.1385393,4.4979753,4.106623,4.0609503,4.5456495,4.38059,3.954375,4.02896,4.264495,4.2351203,4.2661757,5.0293155,4.72799,4.264713,3.8830972,4.176478,5.2458105,3.9733567,4.7186155,4.9118185,4.841799,4.3271475,4.9127936,4.1900353,5.157567,4.72252,5.197031,4.9193997,3.7271733,4.550914,4.288118,3.9538445,3.8245342,3.727698,4.386676,4.128651,4.873886,4.1554694,4.0086465,4.2417383,4.435964
2012-08-16 12:00:00,4.856694,5.175663,4.716886,4.871118,4.589123,4.6339235,5.229231,4.707035,4.47296,4.794355,4.3340263,4.154269,4.8223863,4.7758265,4.570673,5.107515,4.409859,4.861289,4.3680515,4.330477,4.7897305,5.3154473,4.6187296,4.172896,4.606679,4.504477,4.8898153,4.5105658,4.5828834,4.4013243,4.7675385,4.6027913,5.3818192,4.5020285,4.4072175,4.11593,5.3366356,4.0748773,4.9080896,4.9557796,4.86218,4.7761164,4.5270643,5.1405077,4.462144,4.8158956,5.2612066,4.879783,4.1709833,4.5036945,4.76177,5.2367315,4.608671,4.1260996,4.583762,4.6323442,5.423902,4.3487277,4.7230697,4.5883226,4.688675,4.213904,4.235115,4.9164023,4.7382746
2012-09-16 00:00:00,4.8103228,5.722025,5.210313,5.5779414,4.6689253,5.562052,5.274068,5.2401323,4.9197826,5.110821,4.64298,5.0468683,5.0126657,5.116507,4.8191442,5.0611143,4.886504,4.7135735,5.729931,5.025803,5.870494,4.565641,5.1272974,5.7130604,5.111308,5.111412,5.330043,5.6241097,5.055054,5.658701,4.75121,5.60596,5.1863184,5.167709,5.6558,4.917655,4.713829,4.6576204,5.5525656,5.636229,5.635511,5.148406,5.1680803,5.231393,4.4761086,4.446867,4.9280243,5.1883836,5.48975,5.506383,5.2148643,4.8717895,4.877227,4.7645745,5.025061,4.9434705,5.808163,5.508133,4.8828154,5.4329047,5.3488016,5.2223434,4.7553415,5.5445375,5.7810063
2012-10-16 12:00:00,5.2006283,5.0861564,5.2841873,6.0264792,5.234238,5.9400244,5.831949,5.0342646,5.3249574,5.985517,5.70642,5.527625,5.61548,6.007863,5.3438416,5.812981,5.717803,5.380835,5.491334,4.958739,5.6224732,5.6734877,5.3238344,5.8523507,5.1178427,5.3105407,4.5863876,5.2696533,5.512352,5.033918,5.8632536,5.468728,5.322904,5.1032395,5.5007143,5.91681,6.2132926,4.806052,4.621212,5.4404893,5.4138603,6.1674566,5.738641,5.493318,5.2037897,5.3182597,4.9995074,5.691049,5.6345453,5.2437654,5.2079315,5.240299,5.980468,5.3841066,5.054903,5.2968483,4.993347,5.068686,5.4465327,5.318096,5.0076494,5.1315928,4.8659544,5.6283865,5.1415396
2012-11-16 00:00:00,6.0483103,5.860469,5.670526,5.149589,5.714284,6.056186,6.398938,5.6796675,5.2246113,5.136701,5.794001,5.3758574,5.6855917,5.6173487,5.4333816,5.3885565,5.3838134,6.5366464,5.220865,4.8898673,6.4811425,5.2608743,5.1215544,4.94628,5.2998514,4.494691,5.42523,5.0669494,5.8962164,5.3977118,5.398238,5.673147,5.4122677,5.2339387,4.960494,5.548195,5.0192504,5.9013166,4.9713283,4.8885236,5.497882,5.1978426,5.4318495,6.0295258,5.8550825,5.6518774,5.2633657,5.418563,4.9577856,5.7301865,5.3802958,5.408035,5.4910326,6.1650834,5.8184233,5.489258,5.4978843,5.8478937,5.5255194,5.0447316,6.0327344,4.5960336,5.500794,5.860585,5.5669947
2012-12-16 12:00:00,4.8590565,5.4786177,5.3318596,4.6544533,6.3428316,5.7869573,5.719733,5.2758794,5.2944283,5.410956,5.7263265,4.9491487,5.8092947,4.996864,5.45223,5.0617485,4.2302217,5.1321297,5.970631,5.578852,6.082844,5.0835214,5.745186,5.192113,5.323448,5.2428365,5.706125,5.6001005,5.9054155,5.1008463,6.7321672,5.864797,5.6669044,5.6676855,5.1339493,5.1273475,5.691975,5.5605497,4.381953,5.2062507,5.708371,5.736616,5.304057,5.028672,5.0284033,6.0886374,6.1634054,5.1502047,5.5080833,5.8712835,5.737125,5.3206153,5.218915,5.2614517,6.084746,5.656081,5.4010572,5.7981215,4.9571085,5.002186,5.5291395,5.3413506,5.7382517,5.288289,5.273145
2013-01-16 12:00:00,5.1949744,6.459836,5.530206,5.847489,5.3889265,4.957443,6.3537693,5.6848235,5.4956036,5.274534,5.377896,5.3202963,5.6772304,6.9941683,4.9661674,5.6313286,5.458833,5.8622127,5.145678,5.2482715,5.691105,6.417929,5.7781777,5.452133,4.04842,5.88301,5.740219,4.4866858,5.6240754,6.239885,5.4174128,4.751185,5.232549,5.248825,4.5750885,6.2684946,6.675827,6.0501986,5.582836,5.9063153,4.4706297,6.007469,6.395354,6.0821853,6.057925,5.5004034,5.636155,5.280589,4.8117495,6.8642426,5.6758184,6.4543138,5.342907,5.3476195,6.192824,5.430546,4.9452295,5.057504,5.273511,5.657264,5.845245,6.195034,5.467846,5.8481746,4.856036
2013-02-15 00:00:00,6.2411103,5.5410676,6.2773566,5.729741,6.03942,5.2371645,5.3534994,6.1924467,6.972792,6.0549874,5.745235,5.8269396,5.5993395,5.3936563,4.5849905,6.579283,5.920246,4.9400444,5.763012,5.3113947,6.3060126,5.9067855,5.4967246,5.381234,5.4812675,5.8895445,5.3230143,5.026192,5.8102846,5.4205465,5.3358927,5.2050915,5.3078346,5.674182,5.0766215,6.360902,6.5190935,6.377742,5.1445556,6.0581236,4.753367,5.6160226,6.5571566,4.859224,5.3392553,5.1523004,5.1415176,6.2848825,5.651049,6.159186,5.187621,7.223427,5.259823,5.972909,5.253098,4.8200045,4.9923563,6.1318417,5.593533,4.7932315,5.8759317,5.252403,5.5494404,5.044342,5.6470246
2013-03-16 12:00:00,5.7825785,5.4963026,6.1664877,5.4870453,7.1436605,5.0615005,4.830706,5.015639,6.2314634,5.695018,6.127701,5.350009,4.606252,5.316451,4.923907,6.2465343,5.8721547,5.431028,4.9997344,5.251743,5.0547495,5.06214,4.9139466,5.0785613,5.2724557,5.5416493,5.795784,5.586553,6.7684073,4.640525,5.5966053,5.7150087,5.010545,5.5030417,5.2955713,6.167692,5.20305,6.3886323,5.791019,5.629793,5.2347784,5.7571726,5.638955,5.3089128,4.887624,4.758706,5.814522,6.43295,5.7105827,5.079661,5.588154,5.8204155,4.7061315,5.5496564,5.069646,5.88532,5.7722006,5.358565,5.871507,5.784474,5.984758,6.2974863,4.8048854,5.0761147,5.232752
2013-04-16 00:00:00,5.262295,6.0741243,5.358638,6.4378157,5.50679,5.5221353,4.9531364,4.1261864,5.175365,4.890983,5.210746,5.963195,5.1088476,4.5573173,5.790036,5.8014975,6.115373,4.9998307,5.972129,6.452039,5.1597137,5.1977396,5.043933,5.158429,5.633235,5.003546,6.2089415,5.4964137,5.8039308,4.1645327,5.179738,5.66042,4.225459,5.0415354,5.198264,4.443702,5.7117004,6.169259,4.504634,5.3994884,5.32163,6.093589,6.0361276,5.549527,5.4558883,4.365508,5.52447,5.906558,6.314598,4.944209,5.17974,4.7066827,4.5794888,4.861209,5.3204203,5.818549,5.2484417,5.1822104,5.613921,5.91588,5.4472933,5.238818,4.4728165,5.479703,5.7255616
2013-05-16 12:00:00,4.7774343,5.3026733,4.2565207,5.720875,4.8099957,4.649698,5.7818317,4.803263,5.5940933,4.483474,5.1024237,4.588128,4.591817,4.324349,4.517086,4.5700126,4.690095,4.836834,5.326509,4.898117,4.490653,4.8092737,4.4751663,4.74575,4.6651692,5.2951746,5.1655283,4.354555,4.5338016,4.40799,4.9644365,5.1188316,4.2254143,4.536908,4.4229302,4.3610425,5.486352,4.6063123,4.715871,5.157321,4.3984632,4.671608,5.2580214,4.9075513,4.618146,4.422724,4.851635,4.309926,4.678118,4.761857,4.2878275,4.0002036,4.8075194,4.2437444,4.7207327,4.9884796,4.639842,4.4728136,4.1637487,5.0140734,4.7496715,4.642562,4.114846,4.8839,4.709361
2013-06-16 00:00:00,4.73153,4.018375,4.4714713,5.0327415,4.3104987,4.462841,4.9540873,3.8953278,4.4683766,3.9319031,4.295737,4.615924,4.133809,3.9471214,4.3967843,4.661305,5.539157,4.2216988,4.4803095,4.6388807,4.313688,4.4903393,4.327798,3.993447,4.3677173,4.653552,3.896296,4.3258486,4.1094728,4.165247,4.3702607,5.579372,3.840379,4.163755,4.0465226,4.091137,4.482091,4.769864,3.7477283,4.1619287,4.514142,4.257869,4.3463526,4.66033,4.169116,5.00228,4.1667213,4.0713525,4.854804,3.978656,4.762025,4.164544,4.5896425,5.0931063,4.113654,4.2168913,3.755499,4.878531,4.3643303,4.811827,4.411525,4.101393,5.4407763,4.1188774,4.519519
2013-07-16 12:00:00,5.6088953,4.990568,4.3182693,4.69709,5.182818,4.628972,5.370133,4.146462,4.5195575,4.3505054,4.809534,4.4215384,4.565838,4.3617716,4.0932364,5.4296694,4.090016,4.832551,4.1216536,4.291484,4.4315023,4.8650007,4.6405067,4.055354,4.0680475,4.66751,4.837699,4.722102,4.8977776,4.4999924,3.9828048,4.8403144,4.4826756,3.83918,4.1897373,4.7789154,5.668541,4.4340844,4.259724,4.788993,4.2540145,4.915964,4.276334,4.085587,4.429072,5.0052876,3.7001674,4.813447,4.329059,3.9010177,4.537497,4.13025,4.209188,4.7482057,4.9556603,5.4932065,4.5146923,4.4613066,4.7818823,4.86883,4.435394,4.161274,3.9985986,4.702932,3.9936147
2013-08-16 12:00:00,5.443965,4.961979,4.811779,4.869629,4.9245386,5.0327735,5.3392997,4.1790514,4.513116,4.5451164,4.6235247,5.098952,4.734002,4.832989,4.5636525,5.2405224,4.461302,5.1733727,4.492418,4.4991007,4.8816886,5.45551,4.6298723,4.547876,4.3357496,5.1652875,5.0262556,4.893404,5.1971436,4.778848,4.7728434,5.1347976,5.361108,4.6256676,4.435105,5.3038855,5.4368906,5.392539,4.4113493,4.8792276,5.014534,4.753966,4.363471,5.028484,4.319438,5.0696287,4.2869244,5.2611566,4.7650647,5.0832915,5.3188453,5.4858603,4.7051377,4.6174936,5.1002226,5.5963554,5.141328,4.808665,4.6996975,4.020391,4.342513,4.164459,4.869368,5.4780855,4.694056
2013-09-16 00:00:00,5.8183208,5.1083975,5.302635,5.64401,5.0898986,5.6186323,5.858322,5.173477,5.029805,4.8407545,5.3348327,4.6121683,4.7695427,4.5910006,5.244188,5.634881,4.8712115,5.5788336,5.524566,4.7598505,5.429312,5.0355196,5.3063245,6.0321026,5.2376437,5.144888,5.295778,5.1862326,5.1973777,5.5557594,4.872435,5.2505455,5.390489,5.2544823,5.202664,5.473351,5.058446,4.9603233,5.262233,5.4888296,4.9819984,4.9113173,5.1120634,5.256917,4.9324827,5.5101247,4.886777,4.7589397,4.9579644,4.7450595,5.639543,5.0380616,5.218177,5.139445,5.8857756,5.1305304,4.9427423,5.437349,5.549891,5.080449,5.2411833,4.2981477,4.7125936,5.4989457,4.7290154
2013-10-16 12:00:00,5.4845376,5.2081366,6.3870153,6.14141,5.45567,5.22228,5.3528624,5.228109,5.54688,6.072793,4.8007913,5.0642767,4.673874,4.735757,5.096732,5.5944757,5.1790223,5.5095253,4.729602,5.046588,5.402457,4.7983246,5.0597315,5.1799726,6.14066,5.604827,5.6520276,5.270804,5.254176,5.027424,5.5080504,4.9979534,5.17528,5.7260914,5.4159384,4.9687457,4.965514,5.8727713,5.397504,5.57599,4.8674383,4.992707,5.085223,5.3130274,5.4406943,4.8459415,5.3905687,4.9551573,5.0859656,6.3318305,5.1157203,5.847884,5.1319156,5.3988333,5.1434255,5.0153313,4.951863,4.674057,4.926173,5.436164,4.8306513,5.4474006,4.8779054,5.5866365,5.5811768
2013-11-16 00:00:00,4.8334274,5.501367,5.572235,5.8443003,5.6433334,5.3642054,5.7211123,5.5707126,5.142268,5.045952,6.455584,5.496482,5.5166807,5.4574227,6.0834208,5.757636,5.0675163,5.4142046,5.4534163,6.236413,6.029316,5.3655624,5.291057,5.277944,5.804513,5.618885,4.8976946,6.0029435,4.9135976,5.2126265,5.3595133,4.729932,6.1830187,5.829401,5.4968286,5.2643456,5.49926,5.658016,5.6225595,6.322623,5.2400527,4.771781,5.6535416,6.522963,5.291938,5.454299,5.373387,5.639119,5.6904793,5.1204133,5.0318947,4.9015903,5.75992,5.157523,6.034848,4.97663,5.7930517,4.866039,5.0694966,6.747606,5.2408605,5.0150456,5.4990706,5.0338564,5.177833
