time,r1i1p1f1,r4i1p1f1,r2i1p1f1,r3i1p1f1,r6i1p1f1,r5i1p1f1
1996-05-16 12:00:00,0.040415578,0.040277388,0.028089177,0.045761958,0.03717558,0.04495567
1996-06-16 00:00:00,0.04190094,0.058760617,0.03687122,0.062435098,0.0391888,0.040391322
1996-07-16 12:00:00,0.03965349,0.038581997,0.027629614,0.05059692,0.023969889,0.033577878
1996-08-16 12:00:00,0.04229108,0.036923848,0.036125965,0.039859626,0.037614062,0.043783788
1996-09-16 00:00:00,0.044242464,0.052641515,0.0493216,0.039079484,0.034605704,0.05664404
1996-10-16 12:00:00,0.06520458,0.061232515,0.051686533,0.07097317,0.03636121,0.052371286
1996-11-16 00:00:00,0.05327265,0.043339014,0.04822882,0.049158968,0.048965134,0.05049132
1996-12-16 12:00:00,0.05708146,0.07062538,0.049711797,0.057888977,0.079691425,0.04175335
1997-01-16 12:00:00,0.08462439,0.055381652,0.061411403,0.061591495,0.06211529,0.066573314
1997-02-15 00:00:00,0.069597475,0.068397775,0.07126553,0.0743904,0.056864046,0.06345611
1997-03-16 12:00:00,0.044567816,0.05281004,0.055029433,0.047705203,0.066155106,0.056475263
1997-04-16 00:00:00,0.046621878,0.04862817,0.06515328,0.047044955,0.06723795,0.042859696
1997-05-16 12:00:00,0.037476443,0.0344415,0.03792147,0.053798947,0.056512546,0.035174243
1997-06-16 00:00:00,0.041838434,0.04827916,0.04038345,0.041621365,0.06938576,0.036671363
1997-07-16 12:00:00,0.038794953,0.06334186,0.03934084,0.03330488,0.045301434,0.04668554
1997-08-16 12:00:00,0.038080048,0.0441817,0.035195433,0.047155708,0.040648617,0.024096964
1997-09-16 00:00:00,0.060765844,0.05443551,0.048152365,0.041097555,0.05454585,0.031561848
1997-10-16 12:00:00,0.0706945,0.064011164,0.052483127,0.045805592,0.04894026,0.06485385
1997-11-16 00:00:00,0.063931495,0.055156104,0.04336269,0.060012754,0.06215282,0.066355415
1997-12-16 12:00:00,0.050018582,0.06663973,0.06561496,0.060216296,0.04175482,0.068364084
1998-01-16 12:00:00,0.06320485,0.059301965,0.07246692,0.06174983,0.06499378,0.054271873
1998-02-15 00:00:00,0.075048536,0.06471828,0.049631245,0.084313296,0.06177346,0.08050274
1998-03-16 12:00:00,0.06063907,0.052812047,0.04849687,0.049063336,0.07789122,0.082852155
1998-04-16 00:00:00,0.058484357,0.051971365,0.044398885,0.053893887,0.05560709,0.04588658
1998-05-16 12:00:00,0.041756406,0.04120336,0.043573264,0.059089307,0.044972975,0.036201462
1998-06-16 00:00:00,0.041672245,0.02960611,0.0464443,0.04762068,0.053245503,0.04127498
1998-07-16 12:00:00,0.037684027,0.028384415,0.026894504,0.039076418,0.030844755,0.033843316
1998-08-16 12:00:00,0.030055102,0.02983743,0.04053926,0.049114548,0.034708615,0.03255954
1998-09-16 00:00:00,0.07859494,0.05504116,0.038813718,0.032033294,0.039971292,0.043649603
1998-10-16 12:00:00,0.07578648,0.049460176,0.060520485,0.040497657,0.060190134,0.052455597
1998-11-16 00:00:00,0.03985708,0.04961353,0.048330765,0.03877129,0.05496897,0.08112469
1998-12-16 12:00:00,0.07373713,0.05707093,0.041888747,0.065441206,0.050862845,0.05459938
1999-01-16 12:00:00,0.09355965,0.065091655,0.06287976,0.06800331,0.060480524,0.07363593
1999-02-15 00:00:00,0.06201878,0.0827031,0.076650724,0.07702633,0.06305734,0.0760883
1999-03-16 12:00:00,0.061275147,0.06601675,0.057224873,0.0575265,0.060500465,0.05067631
1999-04-16 00:00:00,0.04290147,0.06739724,0.056757424,0.059593737,0.047628183,0.06084051
1999-05-16 12:00:00,0.04091085,0.061326336,0.038997702,0.052387822,0.031186165,0.034473933
1999-06-16 00:00:00,0.024942663,0.033540282,0.05870654,0.0464566,0.047878772,0.03866204
1999-07-16 12:00:00,0.032272667,0.039399955,0.032002848,0.035518777,0.045441166,0.03745602
1999-08-16 12:00:00,0.04502868,0.032327376,0.036446568,0.036072433,0.03821489,0.03274627
1999-09-16 00:00:00,0.042374086,0.028177658,0.05760125,0.04533554,0.04166835,0.052280385
1999-10-16 12:00:00,0.04794285,0.08862021,0.0632827,0.06256982,0.045491144,0.035863515
1999-11-16 00:00:00,0.042809438,0.057087798,0.07811286,0.044459857,0.052405417,0.042158242
1999-12-16 12:00:00,0.06636022,0.04483748,0.054805607,0.05209297,0.048087582,0.062565304
2000-01-16 12:00:00,0.07920715,0.08106952,0.06346621,0.05858701,0.07080885,0.06656873
2000-02-15 12:00:00,0.0666108,0.061210837,0.069670625,0.055237904,0.061669867,0.05461396
2000-03-16 12:00:00,0.053544827,0.04792563,0.046536032,0.053248845,0.04915097,0.059587058
2000-04-16 00:00:00,0.048880022,0.041658387,0.050075397,0.03757259,0.046909697,0.040614124
2000-05-16 12:00:00,0.028479747,0.03613908,0.058210168,0.045800302,0.054817386,0.033145282
2000-06-16 00:00:00,0.04317349,0.056166142,0.048822515,0.06933495,0.028336512,0.055602595
2000-07-16 12:00:00,0.03482685,0.034071673,0.03575648,0.06775383,0.0380174,0.035107907
2000-08-16 12:00:00,0.030140178,0.03513351,0.03263572,0.044706974,0.030006403,0.032382436
2000-09-16 00:00:00,0.037242748,0.04675951,0.039106064,0.036042195,0.05484372,0.03366547
2000-10-16 12:00:00,0.035442065,0.05723077,0.054583944,0.04392845,0.04703752,0.047777697
2000-11-16 00:00:00,0.054918304,0.04864241,0.045512386,0.062200416,0.067187384,0.04007102
2000-12-16 12:00:00,0.052442193,0.068071775,0.07321437,0.06535157,0.041300274,0.045589335
2001-01-16 12:00:00,0.084352575,0.070473365,0.07492562,0.05620349,0.07708719,0.075415805
2001-02-15 00:00:00,0.054695386,0.05713533,0.05534272,0.06075062,0.051955596,0.05689355
2001-03-16 12:00:00,0.040881928,0.05408012,0.058396768,0.06421667,0.052422557,0.06720489
2001-04-16 00:00:00,0.042425003,0.056128908,0.06070395,0.052785475,0.037422508,0.04520003
2001-05-16 12:00:00,0.028747516,0.056096327,0.041184936,0.05845874,0.04883224,0.04108792
2001-06-16 00:00:00,0.042165402,0.032814857,0.03832958,0.04463475,0.041608237,0.06296697
2001-07-16 12:00:00,0.048371408,0.033410564,0.031892497,0.035497807,0.033970598,0.05010045
2001-08-16 12:00:00,0.041882034,0.040443413,0.026261592,0.025202954,0.03757132,0.040860515
2001-09-16 00:00:00,0.042257436,0.045759037,0.056200024,0.05318455,0.04274983,0.04904176
2001-10-16 12:00:00,0.054962695,0.050567597,0.06847495,0.05426448,0.0676858,0.056047514
2001-11-16 00:00:00,0.047450997,0.04161301,0.046332873,0.06515909,0.05956255,0.06402116
2001-12-16 12:00:00,0.044310328,0.05154025,0.1009183,0.06436052,0.060954906,0.0512335
2002-01-16 12:00:00,0.07475339,0.06298195,0.057198986,0.06409495,0.077888094,0.057238918
2002-02-15 00:00:00,0.060938504,0.07369727,0.05690457,0.07117254,0.073360845,0.09735472
2002-03-16 12:00:00,0.06792099,0.061706837,0.0509633,0.05131572,0.07620352,0.04658582
2002-04-16 00:00:00,0.059636727,0.04347859,0.05113772,0.049670458,0.0436851,0.055531234
