time,r19i1p1f2,r17i1p1f2,r22i1p1f2,r15i1p1f2,r30i1p1f2,r14i1p1f2,r13i1p1f2,r18i1p1f2,r6i1p1f2,r27i1p1f2,r5i1p1f2,r26i1p1f2,r10i1p1f2,r12i1p1f2,r25i1p1f2,r11i1p1f2,r23i1p1f2,r3i1p1f2,r1i1p1f2,r24i1p1f2,r7i1p1f2,r4i1p1f2,r8i1p1f2,r9i1p1f2,r16i1p1f2,r29i1p1f2,r21i1p1f2,r28i1p1f2,r20i1p1f2,r1i1000p1f2,r2i1p1f2
2006-01-16 12:00:00,22530222000000.0,19023494000000.0,21761820000000.0,20404635000000.0,24083803000000.0,22722084000000.0,22890485000000.0,20035163000000.0,19460803000000.0,23091976000000.0,23568836000000.0,21359627000000.0,22248593000000.0,25896925000000.0,21911046000000.0,21970092000000.0,21894594000000.0,22826254000000.0,27002139000000.0,19709169000000.0,19986345000000.0,23485267000000.0,19769439000000.0,22136690000000.0,21585539000000.0,23241976000000.0,19318123000000.0,24790031000000.0,20652450000000.0,23556704000000.0,21110513000000.0
2006-02-15 00:00:00,25689172000000.0,22317573000000.0,25063812000000.0,23333911000000.0,27362431000000.0,25842015000000.0,26094120000000.0,23508696000000.0,22696738000000.0,26215799000000.0,26561827000000.0,24682909000000.0,25644031000000.0,29222301000000.0,25289424000000.0,25255360000000.0,25196493000000.0,26010613000000.0,29915051000000.0,22660585000000.0,22984510000000.0,26606637000000.0,22962225000000.0,25295457000000.0,24714785000000.0,26441106000000.0,22452206000000.0,28091678000000.0,23866735000000.0,26834262000000.0,24283480000000.0
2006-03-16 12:00:00,27991787000000.0,25186913000000.0,27578367000000.0,25807188000000.0,29928892000000.0,28493652000000.0,28820246000000.0,25895318000000.0,25348952000000.0,28836780000000.0,29260236000000.0,27188791000000.0,28445124000000.0,31867395000000.0,28120967000000.0,28080844000000.0,28112480000000.0,28523968000000.0,32526052000000.0,25188702000000.0,25339357000000.0,29201856000000.0,25799208000000.0,27619664000000.0,27266805000000.0,29247647000000.0,24690815000000.0,30847885000000.0,26401040000000.0,29532352000000.0,26961708000000.0
2006-04-16 00:00:00,29257886000000.0,27097926000000.0,29209024000000.0,27254235000000.0,31189160000000.0,30302680000000.0,30579091000000.0,27466560000000.0,26889614000000.0,30643342000000.0,31043200000000.0,28758684000000.0,30029356000000.0,33651574000000.0,29989039000000.0,29749177000000.0,29880826000000.0,30072715000000.0,34202330000000.0,26738520000000.0,26982950000000.0,30714238000000.0,27437325000000.0,29195726000000.0,28906275000000.0,30634600000000.0,26177855000000.0,32702888000000.0,28147056000000.0,31165428000000.0,28480620000000.0
2006-05-16 12:00:00,28491318000000.0,26424744000000.0,28908443000000.0,26717720000000.0,30381695000000.0,30007164000000.0,30220703000000.0,26613685000000.0,26451260000000.0,30274872000000.0,30266226000000.0,28346713000000.0,29387278000000.0,33286227000000.0,29503590000000.0,29210364000000.0,29305065000000.0,29346610000000.0,33855264000000.0,25382170000000.0,26676818000000.0,29881358000000.0,26652189000000.0,28777720000000.0,28581632000000.0,29982877000000.0,25454006000000.0,32113278000000.0,27867254000000.0,30690918000000.0,27859725000000.0
2006-06-16 00:00:00,23577650000000.0,21516958000000.0,24823191000000.0,23125821000000.0,25987977000000.0,25541197000000.0,25695250000000.0,22081343000000.0,22164535000000.0,26071700000000.0,25422358000000.0,23532860000000.0,25056952000000.0,28004219000000.0,25002628000000.0,24380960000000.0,24496879000000.0,24994057000000.0,30242538000000.0,20414078000000.0,22279868000000.0,25744672000000.0,21706250000000.0,24641033000000.0,24444370000000.0,25355662000000.0,20666022000000.0,27580783000000.0,23936197000000.0,26364971000000.0,23857296000000.0
2006-07-16 12:00:00,16222856000000.0,14483645000000.0,17581743000000.0,17003140000000.0,19249085000000.0,18512735000000.0,18993998000000.0,15303883000000.0,15443176000000.0,18783572000000.0,18456756000000.0,15637616000000.0,18039521000000.0,20751450000000.0,17821229000000.0,16853006000000.0,17517616000000.0,18708236000000.0,23827958000000.0,13291833000000.0,15535608000000.0,18574448000000.0,14899807000000.0,17423357000000.0,18264554000000.0,17834155000000.0,13661432000000.0,20438902000000.0,17439999000000.0,19024597000000.0,17014440000000.0
2006-08-16 12:00:00,11061930000000.0,9940493000000.0,12224164000000.0,11844546000000.0,14133646000000.0,13254857000000.0,13957192000000.0,10668077000000.0,10573876000000.0,13656062000000.0,13365139000000.0,10710816000000.0,12763361000000.0,15023378000000.0,11833307000000.0,11772239000000.0,12554670000000.0,12955670000000.0,18692805000000.0,8377551000000.0,10739220000000.0,12425853000000.0,10190184000000.0,12116725000000.0,13426081000000.0,12739936000000.0,9178165000000.0,14688028000000.0,12183366000000.0,12821490000000.0,11965216000000.0
2006-09-16 00:00:00,10379030000000.0,9347526000000.0,11267738000000.0,11073295000000.0,13370409000000.0,12809835000000.0,12920917000000.0,9753388000000.0,10075268000000.0,13269587000000.0,12476295000000.0,9964513000000.0,12071291000000.0,13890727000000.0,11010279000000.0,10778414000000.0,11919740000000.0,12370697000000.0,18267112000000.0,7605399000000.0,10157943000000.0,12105969000000.0,9350170000000.0,11489661000000.0,12643271000000.0,12123728000000.0,8179765000000.0,14092929000000.0,11533585000000.0,12312685000000.0,11359840000000.0
2006-10-16 12:00:00,11693778000000.0,10673776000000.0,12749296000000.0,12731866000000.0,14981733000000.0,14452105000000.0,14434916000000.0,11064272000000.0,11553705000000.0,14790677000000.0,13744440000000.0,11296943000000.0,13655148000000.0,15576179000000.0,12895354000000.0,12075441000000.0,13454170000000.0,14124427000000.0,19846117000000.0,8755024500000.0,11255334000000.0,13765739000000.0,10585071000000.0,13250266000000.0,14193034000000.0,13520663000000.0,9626112000000.0,15887036000000.0,13392337000000.0,14005735000000.0,12800252000000.0
2006-11-16 00:00:00,14274782000000.0,13087029000000.0,15324521000000.0,15357562000000.0,17595072000000.0,16831412000000.0,16909032000000.0,13625608000000.0,13954500000000.0,17384790000000.0,16230473000000.0,13779290000000.0,16174735000000.0,18028171000000.0,15544092000000.0,14612748000000.0,15971740000000.0,16617090000000.0,22219490000000.0,10951773000000.0,13723763000000.0,16137369000000.0,12931756000000.0,15981278000000.0,16412839000000.0,15996141000000.0,12199498000000.0,18520058000000.0,16095764000000.0,16775825000000.0,15262866000000.0
2006-12-16 12:00:00,17809766000000.0,16262251000000.0,18330950000000.0,18418116000000.0,20583572000000.0,19841734000000.0,20041911000000.0,16634635000000.0,17009578000000.0,20717345000000.0,19331308000000.0,16829307000000.0,19204403000000.0,20746726000000.0,18592127000000.0,17686721000000.0,19033986000000.0,19646659000000.0,25193230000000.0,14033822000000.0,16859148000000.0,19139727000000.0,16162847000000.0,19001317000000.0,19408626000000.0,19300857000000.0,15259819000000.0,21575198000000.0,19036710000000.0,20112980000000.0,17971158000000.0
2007-01-16 12:00:00,21212713000000.0,19633948000000.0,21923315000000.0,21668146000000.0,23970360000000.0,22942340000000.0,23737066000000.0,19923617000000.0,20536569000000.0,24205263000000.0,22474830000000.0,20146550000000.0,22450994000000.0,24051502000000.0,22156455000000.0,21118625000000.0,22429087000000.0,22700806000000.0,28394465000000.0,17404225000000.0,20287427000000.0,22522590000000.0,19773165000000.0,22146420000000.0,22640687000000.0,22723275000000.0,18650409000000.0,24875742000000.0,22619963000000.0,23542658000000.0,21024700000000.0
2007-02-15 00:00:00,24275096000000.0,22676979000000.0,25114888000000.0,24538499000000.0,26973514000000.0,26077250000000.0,26802820000000.0,23133214000000.0,23854697000000.0,27405448000000.0,25646728000000.0,23302215000000.0,25613476000000.0,27055630000000.0,25503690000000.0,24444876000000.0,25701453000000.0,25871524000000.0,31268075000000.0,20588475000000.0,23516938000000.0,25556380000000.0,23020104000000.0,25120240000000.0,25722775000000.0,25883776000000.0,22013849000000.0,28188877000000.0,25668792000000.0,26826487000000.0,24328910000000.0
2007-03-16 12:00:00,26656238000000.0,25456055000000.0,27692011000000.0,27021034000000.0,29425517000000.0,28606927000000.0,29434233000000.0,25901390000000.0,26494173000000.0,30033637000000.0,28092978000000.0,25981746000000.0,28270450000000.0,29372927000000.0,28377237000000.0,27260476000000.0,28347367000000.0,28693267000000.0,33908222000000.0,23373552000000.0,26191172000000.0,28381266000000.0,25670688000000.0,27427380000000.0,28071718000000.0,28337280000000.0,24825045000000.0,30936306000000.0,28245530000000.0,29575879000000.0,26910097000000.0
2007-04-16 00:00:00,28165610000000.0,27219246000000.0,29325682000000.0,28469862000000.0,31164566000000.0,29972947000000.0,30788028000000.0,27709082000000.0,28172290000000.0,31797178000000.0,29666618000000.0,27560631000000.0,29846762000000.0,30907176000000.0,30248222000000.0,28664528000000.0,30146166000000.0,30450760000000.0,35621842000000.0,24957573000000.0,27733963000000.0,30008446000000.0,27126500000000.0,28925305000000.0,29590324000000.0,29953362000000.0,26488007000000.0,32651122000000.0,30070383000000.0,30897689000000.0,28246645000000.0
2007-05-16 12:00:00,27807980000000.0,26762851000000.0,28853540000000.0,27838575000000.0,30826002000000.0,29053692000000.0,30060229000000.0,27053598000000.0,27220725000000.0,31215078000000.0,29229719000000.0,26822180000000.0,29573283000000.0,30163230000000.0,29948824000000.0,28012565000000.0,29576627000000.0,29927865000000.0,35259830000000.0,24306713000000.0,27197771000000.0,29429254000000.0,26183706000000.0,28501478000000.0,29254590000000.0,29645628000000.0,26241606000000.0,31999463000000.0,29508495000000.0,29957867000000.0,27505226000000.0
2007-06-16 00:00:00,23065602000000.0,22347552000000.0,24264153000000.0,23600550000000.0,26432288000000.0,25320170000000.0,25572151000000.0,22129337000000.0,22150925000000.0,25939208000000.0,24918807000000.0,22298275000000.0,25669320000000.0,25388139000000.0,26170419000000.0,23303677000000.0,25088590000000.0,25386642000000.0,31303265000000.0,20312850000000.0,21813816000000.0,24427056000000.0,21278547000000.0,24486674000000.0,24988214000000.0,25657505000000.0,22378935000000.0,27249554000000.0,24933885000000.0,25343306000000.0,22687938000000.0
2007-07-16 12:00:00,15838810000000.0,15625389000000.0,17201405000000.0,16592475000000.0,19474917000000.0,18572850000000.0,18714078000000.0,14280142000000.0,15043282000000.0,18481047000000.0,18223576000000.0,15403992000000.0,19469070000000.0,18470165000000.0,19492025000000.0,15913109000000.0,17955142000000.0,18236112000000.0,24917154000000.0,13683315000000.0,14354476000000.0,17149069000000.0,14315795000000.0,17235923000000.0,17602148000000.0,18500433000000.0,15426958000000.0,19959530000000.0,17632707000000.0,18150928000000.0,15854026000000.0
2007-08-16 12:00:00,10974120000000.0,10850077000000.0,11735155000000.0,11687801000000.0,14505277000000.0,12940145000000.0,12941112000000.0,9273051000000.0,9908269000000.0,13214860000000.0,12779862000000.0,10617704000000.0,14293216000000.0,13485179000000.0,13453755000000.0,10820261000000.0,12549632000000.0,12539316000000.0,19455749000000.0,8875681000000.0,9703606000000.0,11935378000000.0,9375994000000.0,11510939000000.0,12225373000000.0,12300757000000.0,10378824000000.0,14214401000000.0,12116364000000.0,13132171000000.0,10811054000000.0
2007-09-16 00:00:00,9997542000000.0,9997302000000.0,10888869000000.0,11020450000000.0,13429637000000.0,12380466000000.0,12114172000000.0,8723983500000.0,9200655000000.0,12545758000000.0,11877510000000.0,9847272000000.0,13155474000000.0,12411685000000.0,12784735000000.0,10015142000000.0,11479422000000.0,12021456000000.0,18397717000000.0,8456683700000.0,8919548000000.0,11243105000000.0,8622015000000.0,10841833000000.0,11567689000000.0,11616817000000.0,9729183000000.0,13386413000000.0,11637281000000.0,12295508000000.0,9874988000000.0
2007-10-16 12:00:00,11228477000000.0,11192388000000.0,12530716000000.0,12433688000000.0,14847054000000.0,13833618000000.0,13875871000000.0,10150804000000.0,10533959000000.0,14130756000000.0,13511799000000.0,11075005000000.0,14484947000000.0,13956612000000.0,14732096000000.0,11348762000000.0,13071919000000.0,13642456000000.0,20141640000000.0,10021193000000.0,10227122000000.0,12891091000000.0,10112247000000.0,12645259000000.0,13114114000000.0,13407663000000.0,11388712000000.0,15153840000000.0,13338509000000.0,13891013000000.0,11104987000000.0
2007-11-16 00:00:00,13751524000000.0,13539082000000.0,15095407000000.0,14807659000000.0,17330003000000.0,16070983000000.0,16302149000000.0,12685781000000.0,13122572000000.0,16526218000000.0,15969601000000.0,13450603000000.0,16727567000000.0,16485940000000.0,17482970000000.0,13828241000000.0,15630837000000.0,16086297000000.0,22466968000000.0,12492852000000.0,12702234000000.0,15536518000000.0,12531072000000.0,15218660000000.0,15617971000000.0,15835175000000.0,14228438000000.0,18047784000000.0,16121086000000.0,16539263000000.0,13206211000000.0
2007-12-16 12:00:00,16849237000000.0,16692154000000.0,17838690000000.0,17717076000000.0,20381054000000.0,18883027000000.0,19324318000000.0,15829283000000.0,16169088000000.0,19685148000000.0,18748060000000.0,16564195000000.0,19918613000000.0,19581290000000.0,20556655000000.0,17035151000000.0,18894771000000.0,19076357000000.0,25317677000000.0,15762302000000.0,15980537000000.0,18604662000000.0,15616595000000.0,18201629000000.0,18727274000000.0,18865306000000.0,17549937000000.0,21417437000000.0,19266819000000.0,19642823000000.0,15956984000000.0
2008-01-16 12:00:00,19932590000000.0,20198489000000.0,20977667000000.0,21326434000000.0,23445528000000.0,22009610000000.0,22716212000000.0,19193750000000.0,19566269000000.0,23274665000000.0,21652256000000.0,20286848000000.0,23299245000000.0,23184674000000.0,23909730000000.0,20319803000000.0,22379447000000.0,22547142000000.0,28487890000000.0,19030583000000.0,19346458000000.0,22007035000000.0,18891220000000.0,21368482000000.0,22436221000000.0,22117823000000.0,20983327000000.0,25074824000000.0,22566115000000.0,23117519000000.0,19102510000000.0
2008-02-15 12:00:00,22941742000000.0,23584146000000.0,24164117000000.0,24763435000000.0,26352960000000.0,24993560000000.0,26019898000000.0,22508674000000.0,23084281000000.0,26923650000000.0,24647337000000.0,23716742000000.0,26207640000000.0,26430365000000.0,27202488000000.0,23438030000000.0,25533048000000.0,25860023000000.0,31239080000000.0,22045190000000.0,22582317000000.0,25168246000000.0,22289983000000.0,24570508000000.0,25807414000000.0,25212607000000.0,24157853000000.0,28274680000000.0,25793558000000.0,26144670000000.0,22440172000000.0
2008-03-16 12:00:00,25618498000000.0,26280796000000.0,26648848000000.0,27627486000000.0,28963640000000.0,27498868000000.0,28388203000000.0,25033188000000.0,25678102000000.0,29710438000000.0,27359298000000.0,26508910000000.0,28700809000000.0,28988135000000.0,29898685000000.0,26128316000000.0,28303235000000.0,28635210000000.0,33387794000000.0,24910030000000.0,25639223000000.0,27963120000000.0,25149116000000.0,27162590000000.0,28478515000000.0,27802028000000.0,26967720000000.0,31121490000000.0,28449895000000.0,28500630000000.0,25256486000000.0
2008-04-16 00:00:00,27572470000000.0,27957804000000.0,28246595000000.0,28897247000000.0,30691811000000.0,28992370000000.0,29702120000000.0,26667033000000.0,27113537000000.0,31257933000000.0,28976517000000.0,28096447000000.0,30385319000000.0,30499630000000.0,31259917000000.0,27870607000000.0,29873542000000.0,30307877000000.0,34493136000000.0,26681730000000.0,27402114000000.0,29460930000000.0,26888430000000.0,28802005000000.0,30226319000000.0,29452671000000.0,28618034000000.0,32976080000000.0,29982380000000.0,29941719000000.0,27027816000000.0
2008-05-16 12:00:00,27334640000000.0,27112054000000.0,27655680000000.0,27962040000000.0,30176130000000.0,28165051000000.0,28932707000000.0,26151293000000.0,26510686000000.0,30690314000000.0,28537394000000.0,27496882000000.0,30014972000000.0,30160649000000.0,31058735000000.0,27252850000000.0,28893721000000.0,29405355000000.0,33801623000000.0,26398977000000.0,26596840000000.0,28887522000000.0,25869288000000.0,28415137000000.0,29373298000000.0,28907565000000.0,27868959000000.0,32334212000000.0,29301429000000.0,29858147000000.0,26577937000000.0
2008-06-16 00:00:00,23523685000000.0,22809156000000.0,23226200000000.0,22596150000000.0,25253705000000.0,23304644000000.0,24176197000000.0,21854914000000.0,22586554000000.0,25785450000000.0,24299107000000.0,22677926000000.0,26058921000000.0,26193519000000.0,26961020000000.0,22454748000000.0,23526807000000.0,24828352000000.0,28973157000000.0,22924105000000.0,22253027000000.0,24079338000000.0,20881376000000.0,24281566000000.0,24113502000000.0,24442692000000.0,22996580000000.0,27300301000000.0,24761915000000.0,25845842000000.0,22202701000000.0
2008-07-16 12:00:00,16355332000000.0,16061836000000.0,16208846000000.0,15050329000000.0,18450300000000.0,16347383000000.0,16969430000000.0,15067005000000.0,16050664000000.0,18326009000000.0,16940502000000.0,15128925000000.0,19036803000000.0,19806764000000.0,19757791000000.0,15142645000000.0,15961692000000.0,17906562000000.0,21653642000000.0,16017285000000.0,15900309000000.0,17302942000000.0,13665151000000.0,17395973000000.0,16774559000000.0,17317560000000.0,15390762000000.0,19715504000000.0,17673287000000.0,18795888000000.0,15155290000000.0
2008-08-16 12:00:00,10655760000000.0,10755293000000.0,10885075000000.0,10451545000000.0,12718138000000.0,11130607000000.0,11375585000000.0,9941400000000.0,10649170000000.0,13012650000000.0,11816118000000.0,9781833000000.0,13201895000000.0,14417507000000.0,14464083000000.0,10420755000000.0,10626138000000.0,12444505000000.0,15808225000000.0,11139388000000.0,10947491000000.0,12327584000000.0,8196226000000.0,12027463000000.0,11836946000000.0,11992117000000.0,9931556000000.0,13807648000000.0,12022183000000.0,13051225000000.0,10529983000000.0
2008-09-16 00:00:00,9693513000000.0,9583557000000.0,9807362000000.0,9838263000000.0,12134527000000.0,10293110000000.0,10576755000000.0,9352519000000.0,9728606000000.0,12406172000000.0,11149545000000.0,9037745000000.0,12447887000000.0,13319660000000.0,13519093000000.0,9823015000000.0,10367530000000.0,11778839000000.0,15085951000000.0,9948220000000.0,9928894000000.0,11472118000000.0,7543917000000.0,11056108000000.0,10764907000000.0,11255408000000.0,9235550000000.0,13229223000000.0,11346465000000.0,12113435000000.0,9874920000000.0
2008-10-16 12:00:00,11306539000000.0,10872815000000.0,11309163000000.0,11177799000000.0,13767105000000.0,11563298000000.0,12175567000000.0,10802827000000.0,11129104000000.0,14056850000000.0,12731718000000.0,10576240000000.0,14356429000000.0,15129598000000.0,15163936000000.0,11071886000000.0,11945835000000.0,13364535000000.0,16600985000000.0,11537784000000.0,11312497000000.0,12908431000000.0,9140289000000.0,12419091000000.0,11884014000000.0,12871803000000.0,10741113000000.0,14949909000000.0,12925685000000.0,13705379000000.0,11312369000000.0
2008-11-16 00:00:00,14018127000000.0,13138010000000.0,13964192000000.0,13427180000000.0,16266010000000.0,13961274000000.0,14602713000000.0,13400042000000.0,13686733000000.0,16472011000000.0,15258020000000.0,13244515000000.0,16853257000000.0,17632426000000.0,17760088000000.0,13518647000000.0,14553780000000.0,15846782000000.0,19116893000000.0,14246918000000.0,13662519000000.0,15528482000000.0,11818649000000.0,14841895000000.0,14024905000000.0,15506562000000.0,13391642000000.0,17495490000000.0,15390619000000.0,16439018000000.0,13891689000000.0
2008-12-16 12:00:00,17224438000000.0,16049839000000.0,17116349000000.0,16247279000000.0,19280335000000.0,17059713000000.0,17891917000000.0,16516746000000.0,16624667000000.0,19482655000000.0,18457823000000.0,16421061000000.0,19626910000000.0,20620380000000.0,20944454000000.0,16622638000000.0,17313137000000.0,18421691000000.0,22101637000000.0,17281761000000.0,16700961000000.0,18689758000000.0,14862485000000.0,18245298000000.0,17389337000000.0,18670940000000.0,16280843000000.0,20523920000000.0,18239063000000.0,19511644000000.0,17053041000000.0
2009-01-16 12:00:00,20482772000000.0,19411520000000.0,20548780000000.0,19712008000000.0,22917266000000.0,20505306000000.0,21486987000000.0,19759584000000.0,20031040000000.0,22594005000000.0,21956598000000.0,19668503000000.0,22520959000000.0,23846143000000.0,24356500000000.0,20165543000000.0,20443547000000.0,21348955000000.0,25274293000000.0,20471899000000.0,19807370000000.0,22244944000000.0,18299285000000.0,21945655000000.0,21083216000000.0,22213476000000.0,19481260000000.0,23728969000000.0,21643770000000.0,22862967000000.0,20485120000000.0
2009-02-15 00:00:00,23405212000000.0,22469304000000.0,23558315000000.0,23004505000000.0,26212007000000.0,23978326000000.0,24850626000000.0,23085095000000.0,23153976000000.0,25666532000000.0,25142830000000.0,22824526000000.0,25484795000000.0,26825707000000.0,27562852000000.0,23642348000000.0,23206746000000.0,24343110000000.0,28323724000000.0,23521707000000.0,22925570000000.0,25552526000000.0,21894143000000.0,25142036000000.0,24439702000000.0,25337488000000.0,22846231000000.0,26654210000000.0,24774584000000.0,26116551000000.0,23521711000000.0
2009-03-16 12:00:00,25996223000000.0,24992210000000.0,25812995000000.0,25818068000000.0,28862998000000.0,26725115000000.0,27524698000000.0,25890138000000.0,25708520000000.0,28276328000000.0,27840305000000.0,25338038000000.0,27703346000000.0,29456282000000.0,30377094000000.0,26405715000000.0,25763093000000.0,27097123000000.0,30823957000000.0,25961723000000.0,25660899000000.0,28288202000000.0,24633630000000.0,27750023000000.0,27327694000000.0,28231617000000.0,25568456000000.0,29287060000000.0,27309453000000.0,28607200000000.0,25930242000000.0
2009-04-16 00:00:00,27625091000000.0,26363084000000.0,27178004000000.0,27485010000000.0,30391795000000.0,28390535000000.0,29101826000000.0,27444438000000.0,27487566000000.0,29676920000000.0,29400653000000.0,26856498000000.0,29154850000000.0,31155949000000.0,32112783000000.0,28474820000000.0,27561270000000.0,28851009000000.0,32205011000000.0,27824803000000.0,27062442000000.0,29990731000000.0,26450896000000.0,29454968000000.0,28975100000000.0,29791923000000.0,27005634000000.0,30832916000000.0,28917570000000.0,30395987000000.0,27476294000000.0
2009-05-16 12:00:00,27245236000000.0,25695920000000.0,26403735000000.0,27044398000000.0,29994061000000.0,27840360000000.0,28315608000000.0,26901301000000.0,26764452000000.0,29007236000000.0,28870477000000.0,26538448000000.0,28599898000000.0,30608084000000.0,31348555000000.0,27873310000000.0,27098249000000.0,28283077000000.0,31538568000000.0,27313262000000.0,26532167000000.0,29836137000000.0,25914270000000.0,28842025000000.0,28203100000000.0,28940895000000.0,26511644000000.0,30313480000000.0,27859653000000.0,29971655000000.0,26605424000000.0
2009-06-16 00:00:00,23216716000000.0,21378479000000.0,21607418000000.0,22503074000000.0,25065440000000.0,23117634000000.0,23544514000000.0,22211620000000.0,22088287000000.0,24463383000000.0,24023262000000.0,22822735000000.0,24408257000000.0,26296900000000.0,26195362000000.0,23036273000000.0,22520707000000.0,23885106000000.0,26973716000000.0,22846660000000.0,22389205000000.0,25621099000000.0,21885337000000.0,24263285000000.0,23830762000000.0,24159980000000.0,21999720000000.0,25367650000000.0,23863692000000.0,25633244000000.0,22219483000000.0
2009-07-16 12:00:00,16785185000000.0,14473271000000.0,14804482000000.0,15315052000000.0,17927581000000.0,15854484000000.0,16508346000000.0,14700209000000.0,14224202000000.0,16958499000000.0,16787828000000.0,16369645000000.0,17409109000000.0,18997492000000.0,18667207000000.0,16075830000000.0,15261493000000.0,16950783000000.0,20007900000000.0,15791898000000.0,15512876000000.0,18425129000000.0,14862937000000.0,16820090000000.0,16897212000000.0,16939674000000.0,15264602000000.0,17799756000000.0,17663768000000.0,18381898000000.0,15636558000000.0
2009-08-16 12:00:00,11655004000000.0,9911648000000.0,10362679000000.0,10608418000000.0,12727200000000.0,10562197000000.0,11603203000000.0,9841407000000.0,9206564000000.0,10417212000000.0,11727982000000.0,11138786000000.0,12169916000000.0,13541208000000.0,13331658000000.0,11207809000000.0,10365444000000.0,11794202000000.0,14353032000000.0,10519312000000.0,10628339000000.0,12575050000000.0,9461201000000.0,11463010000000.0,11736793000000.0,11473829000000.0,10151339000000.0,12352327000000.0,12570574000000.0,12832728000000.0,11044514000000.0
2009-09-16 00:00:00,11023465000000.0,9304536000000.0,9810011000000.0,9811991000000.0,11970480000000.0,9788608000000.0,11008520000000.0,8987722000000.0,8452171000000.0,10307856000000.0,10935746000000.0,10719632000000.0,11571334000000.0,12913020000000.0,12101852000000.0,10638017000000.0,9756477000000.0,11232267000000.0,13890549000000.0,10164929000000.0,10246760000000.0,11531766000000.0,8939161000000.0,10831738000000.0,11154383000000.0,10657513000000.0,9401365000000.0,11561815000000.0,11701920000000.0,12085694000000.0,10580035000000.0
2009-10-16 12:00:00,12401299000000.0,10767104000000.0,11225367000000.0,11236791000000.0,13616147000000.0,11159202000000.0,12185037000000.0,10479930000000.0,9711584000000.0,12036122000000.0,12603229000000.0,12247657000000.0,13385137000000.0,14683776000000.0,13664401000000.0,12053175000000.0,11390972000000.0,12674854000000.0,15589259000000.0,11858765000000.0,11728065000000.0,13136151000000.0,10720456000000.0,12390226000000.0,12568859000000.0,11991813000000.0,10883256000000.0,13277380000000.0,13092445000000.0,13645713000000.0,11917884000000.0
2009-11-16 00:00:00,14989281000000.0,13265554000000.0,13576066000000.0,13693832000000.0,16032679000000.0,13480174000000.0,14251244000000.0,13168519000000.0,12159576000000.0,14625358000000.0,15260665000000.0,14857366000000.0,15874109000000.0,17240840000000.0,16176294000000.0,14558915000000.0,14018210000000.0,15077475000000.0,18224830000000.0,14680484000000.0,14217708000000.0,15812300000000.0,13474321000000.0,14898630000000.0,14938195000000.0,14402297000000.0,13421457000000.0,16096226000000.0,15634029000000.0,16280908000000.0,14384316000000.0
2009-12-16 12:00:00,18020110000000.0,16344524000000.0,16590632000000.0,16425839000000.0,19200595000000.0,16615840000000.0,17169279000000.0,16095904000000.0,15221971000000.0,17596007000000.0,18354807000000.0,18014538000000.0,18695710000000.0,20453911000000.0,19224785000000.0,17513633000000.0,17105590000000.0,18015813000000.0,21179184000000.0,17763035000000.0,17049327000000.0,18877564000000.0,16691099000000.0,18187370000000.0,17963743000000.0,17437022000000.0,16248998000000.0,19579888000000.0,18301810000000.0,19318453000000.0,17005148000000.0
2010-01-16 12:00:00,20927710000000.0,19687375000000.0,20004700000000.0,19325046000000.0,22680745000000.0,19936030000000.0,20572200000000.0,19431180000000.0,18663044000000.0,20717016000000.0,21714977000000.0,21222904000000.0,21861996000000.0,23822556000000.0,22469545000000.0,21021302000000.0,20446544000000.0,21395868000000.0,24462873000000.0,20928923000000.0,20212032000000.0,22437043000000.0,20317655000000.0,21485633000000.0,21037796000000.0,20790560000000.0,19399117000000.0,23147571000000.0,21292089000000.0,22567771000000.0,20072567000000.0
2010-02-15 00:00:00,23964122000000.0,22751970000000.0,23196888000000.0,22557548000000.0,25806353000000.0,23203250000000.0,23662026000000.0,22681680000000.0,21681708000000.0,23980432000000.0,24860722000000.0,24232214000000.0,24756452000000.0,26847163000000.0,25700485000000.0,24251568000000.0,23604553000000.0,24373755000000.0,27770952000000.0,24083654000000.0,23454095000000.0,25894029000000.0,23428023000000.0,24869630000000.0,24141361000000.0,24059706000000.0,22557133000000.0,26340915000000.0,24507730000000.0,25709808000000.0,22834596000000.0
2010-03-16 12:00:00,26422557000000.0,25218085000000.0,25870205000000.0,25359886000000.0,28555430000000.0,25977275000000.0,26256117000000.0,25253097000000.0,24238860000000.0,26503614000000.0,27373085000000.0,27117673000000.0,26989587000000.0,29199759000000.0,28357810000000.0,26648859000000.0,26236430000000.0,26740592000000.0,30461700000000.0,26805344000000.0,25975658000000.0,28713306000000.0,26278262000000.0,27508544000000.0,26755410000000.0,26610833000000.0,25165203000000.0,29019819000000.0,27293204000000.0,27762341000000.0,25704213000000.0
2010-04-16 00:00:00,27909138000000.0,26846054000000.0,27742293000000.0,26948248000000.0,30012447000000.0,27636147000000.0,28054280000000.0,26893514000000.0,25978950000000.0,28135372000000.0,28706152000000.0,28824979000000.0,28563990000000.0,30594854000000.0,29920570000000.0,27899080000000.0,27728519000000.0,28080152000000.0,32087894000000.0,28482310000000.0,27422708000000.0,30292771000000.0,28022848000000.0,29163635000000.0,28462515000000.0,28280720000000.0,26644287000000.0,30538320000000.0,29017970000000.0,28942822000000.0,27557473000000.0
