time,r4i1p1f1,r1i1p1f1,r5i1p1f1,r6i1p1f1,r2i1p1f1,r3i1p1f1
2002-05-16 12:00:00,0.04545535,0.042388473,0.04813959,0.04578826,0.049285375,0.03804512
2002-06-16 00:00:00,0.048838615,0.043426447,0.04353785,0.03964244,0.047015514,0.04320874
2002-07-16 12:00:00,0.03425806,0.029485814,0.032345872,0.027492706,0.02672893,0.03402588
2002-08-16 12:00:00,0.033863105,0.041260343,0.032692965,0.02725509,0.0390765,0.035450466
2002-09-16 00:00:00,0.03810227,0.055055767,0.035513956,0.032225635,0.035739295,0.036602292
2002-10-16 12:00:00,0.046127733,0.0645507,0.06252632,0.06638849,0.04043007,0.042300656
2002-11-16 00:00:00,0.049603637,0.05364718,0.054725975,0.06158935,0.053319182,0.050682567
2002-12-16 12:00:00,0.054279055,0.06825159,0.068843655,0.06196491,0.051026426,0.06657516
2003-01-16 12:00:00,0.049728114,0.065568,0.051579624,0.070837565,0.06329838,0.05142907
2003-02-15 00:00:00,0.07766337,0.06657934,0.05471525,0.091349855,0.06423772,0.05179281
2003-03-16 12:00:00,0.09189493,0.060734876,0.07269796,0.0664284,0.060617812,0.06982971
2003-04-16 00:00:00,0.06231161,0.048071966,0.056166522,0.05134187,0.070826374,0.045120988
2003-05-16 12:00:00,0.047710437,0.04252589,0.039650302,0.055648934,0.04005013,0.049358163
2003-06-16 00:00:00,0.07041146,0.041351937,0.04835188,0.04422142,0.07487975,0.04729518
2003-07-16 12:00:00,0.06320626,0.055844624,0.046179682,0.03222673,0.03481455,0.047461744
2003-08-16 12:00:00,0.063017555,0.0394302,0.025804134,0.03296977,0.025361948,0.05508008
2003-09-16 00:00:00,0.09227979,0.037175033,0.036384482,0.036591534,0.036055245,0.042968865
2003-10-16 12:00:00,0.06676917,0.06707023,0.04320295,0.06405187,0.066145696,0.03468657
2003-11-16 00:00:00,0.060290337,0.060755454,0.048896454,0.088699825,0.054825913,0.049865503
2003-12-16 12:00:00,0.04590931,0.061252832,0.07380006,0.0604077,0.06020386,0.07129734
2004-01-16 12:00:00,0.051635217,0.0885808,0.062185347,0.08688687,0.06378633,0.0711927
2004-02-15 12:00:00,0.06603384,0.078721695,0.06983349,0.06385865,0.06527743,0.05906255
2004-03-16 12:00:00,0.061824843,0.06399767,0.07014068,0.05155545,0.069011785,0.055433877
2004-04-16 00:00:00,0.059476577,0.058374375,0.069790564,0.03834241,0.0570529,0.05846357
2004-05-16 12:00:00,0.043961674,0.04329402,0.03672212,0.033145435,0.04282914,0.034190074
2004-06-16 00:00:00,0.043854862,0.0336511,0.0489054,0.044828855,0.040541157,0.035556063
2004-07-16 12:00:00,0.036110178,0.04058071,0.03325783,0.027245069,0.03180882,0.044537216
2004-08-16 12:00:00,0.039985422,0.03918843,0.031635188,0.037652716,0.026411673,0.039471082
2004-09-16 00:00:00,0.057378076,0.043595027,0.032441135,0.03813825,0.052377384,0.02777963
2004-10-16 12:00:00,0.06558764,0.054692093,0.07143495,0.041100696,0.076908626,0.040917348
2004-11-16 00:00:00,0.07183939,0.05675055,0.07594787,0.06470197,0.05348315,0.051466454
2004-12-16 12:00:00,0.050256472,0.045996726,0.06366631,0.05156352,0.0644257,0.07086316
2005-01-16 12:00:00,0.08037505,0.09438598,0.06341716,0.069222555,0.0648781,0.07847103
2005-02-15 00:00:00,0.06721288,0.06740152,0.052041523,0.07811307,0.08014555,0.05169119
2005-03-16 12:00:00,0.05880108,0.04860191,0.054545842,0.062279265,0.065216206,0.05173067
2005-04-16 00:00:00,0.06945479,0.03399718,0.06682093,0.070234336,0.05537909,0.064466245
2005-05-16 12:00:00,0.043274235,0.04884918,0.03509773,0.039514206,0.040063463,0.05391852
2005-06-16 00:00:00,0.04169373,0.036725633,0.03809184,0.038650446,0.061062757,0.03786978
2005-07-16 12:00:00,0.029501949,0.030028833,0.031491514,0.025266368,0.029704276,0.044845823
2005-08-16 12:00:00,0.037041537,0.03549049,0.029551286,0.038019314,0.030641641,0.03141991
2005-09-16 00:00:00,0.03856512,0.05095811,0.03949268,0.03698187,0.048796747,0.048156686
2005-10-16 12:00:00,0.0606124,0.07957981,0.0384036,0.0435703,0.0591902,0.053966045
2005-11-16 00:00:00,0.054042157,0.041396555,0.05517311,0.046476446,0.053969547,0.059675127
2005-12-16 12:00:00,0.06410359,0.052203134,0.06399147,0.090047136,0.06990535,0.05069572
2006-01-16 12:00:00,0.06739778,0.06605327,0.058817912,0.062182937,0.06447595,0.10181322
2006-02-15 00:00:00,0.084880695,0.05843345,0.08046074,0.05069584,0.065018855,0.057038836
2006-03-16 12:00:00,0.06359359,0.057659023,0.05139969,0.07218443,0.07745028,0.045410063
2006-04-16 00:00:00,0.050180938,0.04631825,0.04113593,0.06443329,0.057707768,0.051468674
2006-05-16 12:00:00,0.041191313,0.049055796,0.040829044,0.03347698,0.056568198,0.044486802
2006-06-16 00:00:00,0.056070425,0.048314057,0.045877606,0.045331065,0.047936462,0.06325615
2006-07-16 12:00:00,0.03468745,0.040830087,0.03352769,0.045135852,0.033120133,0.033171445
2006-08-16 12:00:00,0.032039363,0.037311744,0.02485969,0.02499194,0.033492908,0.041679088
2006-09-16 00:00:00,0.03431703,0.042118218,0.06541092,0.035668377,0.032215204,0.040917408
2006-10-16 12:00:00,0.03398972,0.051909547,0.064569674,0.03855471,0.057853054,0.03556418
2006-11-16 00:00:00,0.04546367,0.057423554,0.04812017,0.063788734,0.053979468,0.061293058
2006-12-16 12:00:00,0.08378622,0.04174863,0.048482437,0.059742805,0.066358924,0.047691192
2007-01-16 12:00:00,0.04884,0.061581444,0.059911147,0.055102434,0.08148762,0.06359855
2007-02-15 00:00:00,0.06477424,0.055703312,0.063870616,0.049975835,0.051173758,0.06278846
2007-03-16 12:00:00,0.06864935,0.04752238,0.05349486,0.057108678,0.04648969,0.061189067
2007-04-16 00:00:00,0.05256913,0.06628453,0.050144315,0.04913881,0.030809008,0.043849234
2007-05-16 12:00:00,0.05121744,0.05032017,0.046347123,0.04301267,0.0449704,0.040935665
2007-06-16 00:00:00,0.03634312,0.036732543,0.04369343,0.04270852,0.058671724,0.041196957
2007-07-16 12:00:00,0.035556935,0.027431145,0.032680042,0.028882056,0.031031976,0.028582808
2007-08-16 12:00:00,0.027836483,0.03728972,0.042134646,0.01800028,0.036437668,0.029312933
2007-09-16 00:00:00,0.04469017,0.04677718,0.043823022,0.03285433,0.031405993,0.047540635
2007-10-16 12:00:00,0.04907437,0.057975713,0.042787783,0.046886135,0.0708386,0.060670316
2007-11-16 00:00:00,0.056853198,0.05619386,0.043331668,0.047405228,0.057256293,0.056332123
2007-12-16 12:00:00,0.0660901,0.06775749,0.048295192,0.056502584,0.0796753,0.05132464
2008-01-16 12:00:00,0.069308385,0.061830953,0.06888249,0.05562903,0.078068,0.06106074
2008-02-15 12:00:00,0.06557409,0.06867205,0.07484558,0.051818833,0.08166691,0.06767179
2008-03-16 12:00:00,0.06372255,0.06641936,0.058136854,0.055800334,0.058067102,0.051957734
2008-04-16 00:00:00,0.04591118,0.04594128,0.052871857,0.04277138,0.047547158,0.046615668
2008-05-16 12:00:00,0.06141374,0.055798113,0.039837893,0.04751644,0.051906668,0.04910471
2008-06-16 00:00:00,0.038430993,0.045033507,0.049856603,0.060537063,0.040238947,0.046262693
2008-07-16 12:00:00,0.03052024,0.038694605,0.050197687,0.049758647,0.03663083,0.0568838
2008-08-16 12:00:00,0.030180061,0.04036998,0.03665026,0.020588065,0.041438386,0.05780129
2008-09-16 00:00:00,0.053613197,0.060972705,0.03183346,0.040132917,0.031247042,0.05547083
2008-10-16 12:00:00,0.07361151,0.042368393,0.047374517,0.071054034,0.045368303,0.056070466
2008-11-16 00:00:00,0.042809933,0.06564859,0.055440772,0.048779503,0.058786348,0.04317167
2008-12-16 12:00:00,0.05695912,0.07432323,0.04917062,0.067610875,0.04826663,0.044121407
2009-01-16 12:00:00,0.075027205,0.051207367,0.06605939,0.06640607,0.07700722,0.052522242
2009-02-15 00:00:00,0.06047293,0.056861307,0.056153093,0.06995001,0.065919794,0.06382333
2009-03-16 12:00:00,0.05078015,0.07005315,0.06134483,0.055990327,0.050914377,0.046000004
2009-04-16 00:00:00,0.045069564,0.047660235,0.04175022,0.056530174,0.04001448,0.048560426
2009-05-16 12:00:00,0.059192594,0.0509966,0.038148098,0.057054188,0.04415224,0.035721518
2009-06-16 00:00:00,0.041146945,0.0319539,0.052039623,0.034696683,0.046861924,0.055039257
2009-07-16 12:00:00,0.04054215,0.036881536,0.036944304,0.028668942,0.04167121,0.03342448
2009-08-16 12:00:00,0.03405815,0.029114176,0.032922387,0.02488934,0.0408551,0.045332868
2009-09-16 00:00:00,0.038244005,0.043643314,0.057364885,0.03270402,0.054005217,0.038507394
2009-10-16 12:00:00,0.050237667,0.043115493,0.04948487,0.0423591,0.038794532,0.055104095
2009-11-16 00:00:00,0.04429824,0.055365976,0.050812,0.06813048,0.057430763,0.042999882
2009-12-16 12:00:00,0.06212775,0.055457573,0.04733825,0.065120056,0.073727906,0.049676318
2010-01-16 12:00:00,0.060375113,0.05952209,0.070469156,0.05641011,0.052595224,0.05679887
2010-02-15 00:00:00,0.08308231,0.07787178,0.08417413,0.05366979,0.06758137,0.06202044
2010-03-16 12:00:00,0.05222437,0.05808109,0.054633323,0.058367975,0.067514464,0.05309826
2010-04-16 00:00:00,0.046635687,0.054292522,0.043285973,0.044130478,0.04882495,0.03764024
2010-05-16 12:00:00,0.048526205,0.04827714,0.04964135,0.044922948,0.030546973,0.06061178
2010-06-16 00:00:00,0.055805467,0.05992105,0.06437205,0.054437775,0.04375934,0.050445043
2010-07-16 12:00:00,0.033347446,0.048426095,0.03517005,0.029477209,0.026167102,0.02996014
2010-08-16 12:00:00,0.04220495,0.05367284,0.02783344,0.029108474,0.034117237,0.031722225
2010-09-16 00:00:00,0.04636177,0.041394163,0.038132135,0.05236332,0.05007709,0.047287337
2010-10-16 12:00:00,0.045692693,0.06818583,0.058800846,0.054003675,0.034177043,0.04119178
2010-11-16 00:00:00,0.061547346,0.05892171,0.05343534,0.037729546,0.03961815,0.04655649
2010-12-16 12:00:00,0.070757225,0.059484206,0.051499568,0.055015955,0.062756896,0.058417935
2011-01-16 12:00:00,0.09122063,0.07735813,0.07409983,0.079146944,0.053835772,0.052488036
2011-02-15 00:00:00,0.055497475,0.07520344,0.06367345,0.05761349,0.056396645,0.065637074
2011-03-16 12:00:00,0.055936214,0.060522504,0.04547798,0.045716733,0.05463347,0.057140186
2011-04-16 00:00:00,0.053205725,0.054880694,0.04754758,0.057995506,0.06018976,0.0638068
2011-05-16 12:00:00,0.046001043,0.040041212,0.051144686,0.044528738,0.04358072,0.04984618
2011-06-16 00:00:00,0.034006126,0.044032,0.053690568,0.062083177,0.059540156,0.053254534
2011-07-16 12:00:00,0.03130081,0.024918353,0.043094154,0.041733105,0.028962651,0.033480164
2011-08-16 12:00:00,0.028932143,0.030140672,0.037871026,0.046817426,0.024344001,0.03513884
2011-09-16 00:00:00,0.034705486,0.03965135,0.039585825,0.042011023,0.034058876,0.049699455
2011-10-16 12:00:00,0.06780772,0.047036696,0.04164912,0.044861026,0.06336338,0.0541852
2011-11-16 00:00:00,0.07157609,0.049722556,0.0578578,0.05726071,0.03547103,0.06765642
2011-12-16 12:00:00,0.056282837,0.04929716,0.05412495,0.05539365,0.061399136,0.077105775
2012-01-16 12:00:00,0.059355095,0.06979607,0.058950357,0.06552636,0.049769923,0.065381564
2012-02-15 12:00:00,0.08171192,0.055565033,0.056409232,0.05703417,0.06465888,0.07697741
2012-03-16 12:00:00,0.0678611,0.068976656,0.06037759,0.050450966,0.05136903,0.061439056
2012-04-16 00:00:00,0.055639245,0.055708792,0.05066518,0.04775034,0.0413899,0.04868482
2012-05-16 12:00:00,0.06323446,0.05668145,0.055642802,0.0473011,0.048955318,0.03359671
2012-06-16 00:00:00,0.054140095,0.06922435,0.07242877,0.041890394,0.033834826,0.039439738
2012-07-16 12:00:00,0.039065395,0.022733299,0.031016275,0.037450317,0.029093185,0.049333915
2012-08-16 12:00:00,0.034292176,0.029659668,0.07015035,0.031289037,0.03202223,0.038169626
2012-09-16 00:00:00,0.08584874,0.033424627,0.042803716,0.029704086,0.033017516,0.041819766
2012-10-16 12:00:00,0.086650744,0.07178935,0.06489563,0.060106948,0.044752505,0.06217123
2012-11-16 00:00:00,0.0750017,0.05937037,0.047986213,0.070555784,0.04732512,0.0471698
2012-12-16 12:00:00,0.06770429,0.06275723,0.06493285,0.06773138,0.06457306,0.05620058
2013-01-16 12:00:00,0.08628648,0.06719308,0.07086634,0.070554964,0.055118643,0.06396634
2013-02-15 00:00:00,0.07993126,0.06876026,0.048766702,0.0713168,0.06315613,0.077407464
2013-03-16 12:00:00,0.058080718,0.071169816,0.06255121,0.04649631,0.0452352,0.07458312
2013-04-16 00:00:00,0.046801172,0.041574907,0.05707268,0.054659516,0.04336669,0.047167774
2013-05-16 12:00:00,0.05313151,0.05992383,0.052729152,0.04195531,0.03765154,0.058938697
2013-06-16 00:00:00,0.039851215,0.061419368,0.040149834,0.06345366,0.043830104,0.060240157
2013-07-16 12:00:00,0.042467404,0.033070873,0.029394768,0.031089766,0.029911546,0.036152698
2013-08-16 12:00:00,0.03722965,0.039200522,0.03500392,0.039278705,0.030976234,0.027010188
2013-09-16 00:00:00,0.028551659,0.0320411,0.029968875,0.041309744,0.030628636,0.04589479
2013-10-16 12:00:00,0.06705326,0.054181565,0.041160602,0.07873409,0.05247402,0.04789501
2013-11-16 00:00:00,0.050182853,0.06848564,0.07173242,0.046185534,0.055675287,0.059061226
2013-12-16 12:00:00,0.06745698,0.06839796,0.047567427,0.06467075,0.063482516,0.05045663
2014-01-16 12:00:00,0.07836109,0.06361907,0.08156036,0.05497161,0.06167884,0.08295604
2014-02-15 00:00:00,0.051453203,0.07082056,0.06306221,0.068183035,0.06999945,0.0580524
2014-03-16 12:00:00,0.06393029,0.050218582,0.05504872,0.057123084,0.05960522,0.07056678
2014-04-16 00:00:00,0.046684597,0.03975746,0.038835283,0.05494814,0.050090227,0.060748637
2014-05-16 12:00:00,0.0350418,0.035536595,0.039451763,0.045661483,0.047641125,0.048898086
2014-06-16 00:00:00,0.048342768,0.05142991,0.059428588,0.037510216,0.037906725,0.03532744
2014-07-16 12:00:00,0.032353096,0.041752234,0.047971725,0.03570781,0.038209345,0.030296741
2014-08-16 12:00:00,0.030516617,0.056227773,0.029365115,0.030776449,0.057014946,0.031254873
2014-09-16 00:00:00,0.040543776,0.07604288,0.080553584,0.036677103,0.034747496,0.021703027
2014-10-16 12:00:00,0.052627612,0.061703686,0.063402325,0.04055988,0.053112432,0.06666837
2014-11-16 00:00:00,0.07058389,0.05690591,0.045366097,0.050904986,0.07693229,0.043276314
2014-12-16 12:00:00,0.05517708,0.0626348,0.05961055,0.058826927,0.067998,0.055697914
